query_idx	query_scan	query_file	query_precursor_mz	library_idx	library_scan	library_filename	library_precursor_mz	cosine	matched_peaks	delta_mz	ADDUCT	ANALYZER	CHARGE	CHROMATOGRAPHY	COLLISION_ENERGY	DATACOLLECTOR	EXACTMASS	FILENAME	FORMULA	FRAGMENTATION_METHOD	INCHI	INCHIAUX	INSTRUMENT_MODEL	INSTRUMENT_VENDOR	IONIZATION	IONMODE	LIBRARYQUALITY	MS2_EXPLAINED_INTENSITY	MSLEVEL	NAME	ORGANISM	PEPMASS	PI	PUBMED	SCANS	SEQ	SMILES	SOURCE_INSTRUMENT	SPECTRUMID	SPLASH	SUBMITUSER	TITLE	USI
1090	1937	aligned_features_filled.mgf	371.1003	32872	2315	GNPS-NIST14-MATCHES.mgf	371.1017	0.7410	10	-0.0014			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	XMSXQFUHVRWGNA-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	371.101732	Data from Maria Maansson	N/A	2315	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003136238		mwang87	CCMSLIB00003136238	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136238
1097	1947	aligned_features_filled.mgf	445.1197	32859	1997	GNPS-NIST14-MATCHES.mgf	445.1206	0.8398	11	-0.0009			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3	IUMSDRXLFWAGNT-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclohexasiloxane, dodecamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	445.12056	Data from Maria Maansson	N/A	1997	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003135861		mwang87	CCMSLIB00003135861	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135861
1122	1993	aligned_features_filled.mgf	371.1012	36158	677	GNPS-NIST14-MATCHES.mgf	371.1007	0.8828	8	0.0005			1		N/A	Data deposited by marjo		ac91a87795204865ae03b2fdf3e5dc06/s109-v754.mgf		N/A	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	XMSXQFUHVRWGNA-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	371.100698	Data from Maria Maansson	N/A	677	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003139524		mwang87	CCMSLIB00003139524	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139524
1129	2008	aligned_features_filled.mgf	799.6678	759642	1573	PNNL-LIPIDS-POSITIVE.mgf	799.6690	0.7718	6	-0.0012			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:1/23:1); [M+H]+ C46H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	799.669	Thomas Metz	N/A	1573	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010056835		mwang87	CCMSLIB00010056835	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010056835
1140	2031	aligned_features_filled.mgf	732.5549	33581	2561	GNPS-NIST14-MATCHES.mgf	732.5538	0.9340	6	0.0011			1		30.0	Data deposited by mjmeehan		657eb45679814d8895d947698dd26e24/03-lungs.mzXML		N/A	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	KIVAJCJTVPWSRJ-OQHNRNOKSA-N				Positive	3		2	Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	732.553742	Data from Gabriel Haddad	N/A	2561	*..*	CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	ESI-qTof	CCMSLIB00003136557		mwang87	CCMSLIB00003136557	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136557
1142	2033	aligned_features_filled.mgf	772.6210	747289	1570	GNPS-IOBA-NHC.mgf	772.6230	0.8860	6	-0.0020			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/IOBA_control_20M_DDA_ESI+_1_308.mzXML		N/A	InChI=1S/C44H86NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-39-49-41-43(42-51-53(47,48)50-40-38-45(3,4)5)52-44(46)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h17,19-20,22,43H,6-16,18,21,23-42H2,1-5H3/b19-17-,22-20-/t43-/m1/s1	GSROTDACALJGFK-YIFANWOHSA-N				Positive	3		2	PC-O(18:1_18:1) - trimethyl(2-{[2-[octadec-11-enoyloxy]-3-[octadec-9-en-1-yloxy]propyl phosphonato]oxy}ethyl)azanium [M+H]+	GNPS-IOBA-NHC	772.623	N Auzeil	N/A	1570	*..*	CCCCCCCC\C=C/CCCCCCCCOC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC	LC-ESI-qTof	CCMSLIB00005724085		mpanitchpakdi	CCMSLIB00005724085	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724085
1175	2093	aligned_features_filled.mgf	438.2979	717683	4262	GNPS-LIBRARY.mgf	438.2970	0.8713	13	0.0009			1		N/A	lfnothias		spectra_from_json.mgf		N/A	N/A	N/A				Positive	3		2	TOP 8 Psoriasis feature - Unknown FeatureID=4262 [M+H]+	GNPS-LIBRARY	438.297	Dorrestein	N/A	4262	*..*	N/A	LC-ESI-qTof	CCMSLIB00004684235		lfnothias	CCMSLIB00004684235	mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004684235
1204	2150	aligned_features_filled.mgf	814.6323	773384	15315	PNNL-LIPIDS-POSITIVE.mgf	814.6330	0.9018	10	-0.0007			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:1/20:1); [M+H]+ C46H89N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	814.633	Thomas Metz	N/A	15315	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010084839		mwang87	CCMSLIB00010084839	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010084839
1262	2293	aligned_features_filled.mgf	796.6064	762672	4603	PNNL-LIPIDS-POSITIVE.mgf	796.6220	0.7636	11	-0.0156			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:0/22:4); [M+H]+ C46H87N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	796.622	Thomas Metz	N/A	4603	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010061787		mwang87	CCMSLIB00010061787	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010061787
1264	2295	aligned_features_filled.mgf	768.5876	775313	17245	PNNL-LIPIDS-POSITIVE.mgf	768.5910	0.8703	9	-0.0034			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:0/20:4); [M+H]+ C44H83N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	768.591	Thomas Metz	N/A	17245	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010088649		mwang87	CCMSLIB00010088649	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010088649
1283	2331	aligned_features_filled.mgf	772.6210	781051	22983	PNNL-LIPIDS-POSITIVE.mgf	772.5860	0.9274	7	0.0350			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(17:1/18:1); [M+H]+ C43H83N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	772.586	Thomas Metz	N/A	22983	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010094387		mwang87	CCMSLIB00010094387	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010094387
1293	2345	aligned_features_filled.mgf	799.6671	772132	14063	PNNL-LIPIDS-POSITIVE.mgf	799.6690	0.8428	6	-0.0019			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	799.669	Thomas Metz	N/A	14063	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010082254		mwang87	CCMSLIB00010082254	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010082254
1298	2358	aligned_features_filled.mgf	835.6687	747352	1690	GNPS-IOBA-NHC.mgf	835.6670	0.7120	8	0.0017			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/IOBA_BAK_20M_DDA_ESI+_2_315.mzXML		N/A	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h11,13,38,40,45-46,50H,6-10,12,14-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b13-11-,40-38+/t45-,46+/m0/s1	DACOGJMBYLZYDH-GXJPFUDISA-N				Positive	3		2	SM(d18:2_24:0) - (2-{[3-hydroxy-2-tetracosanamidooctadeca-4.14-dien-1-yl phosphono]oxy}ethyl)trimethylazanium [M+Na]+	GNPS-IOBA-NHC	835.667	N Auzeil	N/A	1690	*..*	[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC	LC-ESI-qTof	CCMSLIB00005724109		mpanitchpakdi	CCMSLIB00005724109	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724109
1348	2488	aligned_features_filled.mgf	303.3035	32050	3288	GNPS-NIST14-MATCHES.mgf	303.3026	0.7327	9	0.0009			1		30.0	Data deposited by ThomasMetz		9490f0191ccb4d00b4e25f1b7e8f97a4/SysVirol_SCL012_icSARS_48h_1_Lip_Pos_27Aug12_Sam_12-05-13.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to Monoerucin from NIST14 [303.3]+	GNPS-NIST14-MATCHES	303.302612	Data from  Michael Katze, Ralph Baric, Amy Sims, Katrina Waters, Dick Smith, and Thomas Metz	N/A	3288	*..*	N/A	ESI-IT/ion trap	CCMSLIB00003134971		mwang87	CCMSLIB00003134971	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003134971
1349	2490	aligned_features_filled.mgf	744.5898	788103	30041	PNNL-LIPIDS-POSITIVE.mgf	744.5540	0.7967	6	0.0358			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(15:0/18:2); [M+H]+ C41H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	744.554	Thomas Metz	N/A	30041	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010101445		mwang87	CCMSLIB00010101445	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010101445
1352	2499	aligned_features_filled.mgf	816.6495	787927	29865	PNNL-LIPIDS-POSITIVE.mgf	816.6480	0.7992	6	0.0015			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:0/20:1); [M+H]+ C46H91N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	816.648	Thomas Metz	N/A	29865	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010101269		mwang87	CCMSLIB00010101269	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010101269
1353	2503	aligned_features_filled.mgf	720.5529	786949	28887	PNNL-LIPIDS-POSITIVE.mgf	720.5540	0.8689	6	-0.0011			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(15:0/16:0); [M+H]+ C39H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	720.554	Thomas Metz	N/A	28887	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010100291		mwang87	CCMSLIB00010100291	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010100291
1358	2514	aligned_features_filled.mgf	787.6666	760368	2299	PNNL-LIPIDS-POSITIVE.mgf	787.6690	0.9152	6	-0.0024			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:1/22:0); [M+H]+ C45H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	787.669	Thomas Metz	N/A	2299	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010057561		mwang87	CCMSLIB00010057561	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010057561
1361	2520	aligned_features_filled.mgf	731.6099	793582	755	BERKELEY-LAB.mgf	731.6060	0.9347	6	0.0039			1		N/A	JGI		3dacd5cf9c8d4c3d8596c71bf3234fbd/BERKELEY-LAB.mgf		N/A	InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/p+1/b34-32+/t39-,40+/m0/s1	LKQLRGMMMAHREN-YJFXYUILSA-O				Positive	3		2	Sphingomyelin (d18:1/18:0) CollisionEnergy:102040 [M]+	BERKELEY-LAB	731.606	Trent Northen	N/A	755	*..*	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)(O)OCC[N+](C)(C)C)N=C(O)CCCCCCCCCCCCCCCCC	LC-ESI-Orbitrap	CCMSLIB00010103189		mwang87	CCMSLIB00010103189	mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010103189
1378	2549	aligned_features_filled.mgf	784.5837	37157	2626	GNPS-NIST14-MATCHES.mgf	784.5843	0.9717	10	-0.0006			1		30.0	Data deposited by mjmeehan		ac91a87795204865ae03b2fdf3e5dc06/16-blood_pos_C18_QE.mzXML		N/A	InChI=1S/C44H82NO6PS/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)53-43(42-51-52(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,29,31,43H,6-13,15,17-19,21,23,26-28,30,32-42H2,1-5H3/b16-14-,22-20-,25-24-,31-29-/t43-/m1/s1	YDSCLGYBUIDZNF-WWBBCYQPSA-N				Positive	3		2	Spectral Match to Arachidonoylthio-PC from NIST14 [M+H]+	GNPS-NIST14-MATCHES	784.584297	Data from Gabriel Haddad	N/A	2626	*..*	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)SC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ESI-qTof	CCMSLIB00003140236		mwang87	CCMSLIB00003140236	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003140236
1381	2558	aligned_features_filled.mgf	503.3069	32416	801	GNPS-NIST14-MATCHES.mgf	503.3107	0.8482	6	-0.0038			1		35.0	Data deposited by fevargas		51cc7a92db0644ecbedc57553ca6eab3/EMJH_40mL_BA3_01_10159.mzXML		N/A	InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2	PSVXZQVXSXSQRO-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Undecaethylene glycol from NIST14 [M+H]+	GNPS-NIST14-MATCHES	503.3107	Data from Karly Nisson	N/A	801	*..*	OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	LC-ESI-qTof	CCMSLIB00003135327		mwang87	CCMSLIB00003135327	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135327
1382	2562	aligned_features_filled.mgf	784.5815	767890	9821	PNNL-LIPIDS-POSITIVE.mgf	784.5860	0.8152	8	-0.0045			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(16:0/20:3); [M+H]+ C44H83N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	784.586	Thomas Metz	N/A	9821	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010073250		mwang87	CCMSLIB00010073250	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010073250
1404	2605	aligned_features_filled.mgf	756.5496	780119	22051	PNNL-LIPIDS-POSITIVE.mgf	756.5540	0.9315	9	-0.0044			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(16:1/18:2); [M+H]+ C42H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	756.554	Thomas Metz	N/A	22051	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010093455		mwang87	CCMSLIB00010093455	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010093455
1406	2607	aligned_features_filled.mgf	718.5428	760292	2223	PNNL-LIPIDS-POSITIVE.mgf	718.5390	0.7173	12	0.0038			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PE(16:0/18:1); [M+H]+ C39H77N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	718.539	Thomas Metz	N/A	2223	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010057485		mwang87	CCMSLIB00010057485	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010057485
1428	2676	aligned_features_filled.mgf	522.3561	36739	1281	GNPS-NIST14-MATCHES.mgf	522.3558	0.8316	7	0.0003			1		35.0	Data deposited by lamccall		dbb6e9a4b71d47e694de769b7a16bfd5/P4-C10_RC10_01_1006.mzXML		N/A	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	YAMUFBLWGFFICM-PTGWMXDISA-N				Positive	3		2	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	522.355763	Data from James McKerrow	N/A	1281	*..*	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003139797		mwang87	CCMSLIB00003139797	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139797
1446	2704	aligned_features_filled.mgf	746.5986	772712	14643	PNNL-LIPIDS-POSITIVE.mgf	746.6060	0.7818	6	-0.0074			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:1/18:0); [M+H]+ C42H85N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	746.606	Thomas Metz	N/A	14643	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010083454		mwang87	CCMSLIB00010083454	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010083454
1453	2724	aligned_features_filled.mgf	824.6507	777213	19145	PNNL-LIPIDS-POSITIVE.mgf	824.6170	0.8413	6	0.0337			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(19:0/20:4); [M+H]+ C47H87N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	824.617	Thomas Metz	N/A	19145	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010090549		mwang87	CCMSLIB00010090549	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010090549
1468	2765	aligned_features_filled.mgf	445.1196	32859	1997	GNPS-NIST14-MATCHES.mgf	445.1206	0.8334	11	-0.0010			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3	IUMSDRXLFWAGNT-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Cyclohexasiloxane, dodecamethyl- from NIST14 [M+H]+	GNPS-NIST14-MATCHES	445.12056	Data from Maria Maansson	N/A	1997	*..*	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C	ESI-QQQ	CCMSLIB00003135861		mwang87	CCMSLIB00003135861	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135861
1496	2834	aligned_features_filled.mgf	811.6688	760000	1931	PNNL-LIPIDS-POSITIVE.mgf	811.6690	0.8026	9	-0.0002			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:2/24:1); [M+H]+ C47H92N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	811.669	Thomas Metz	N/A	1931	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010057193		mwang87	CCMSLIB00010057193	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010057193
1503	2852	aligned_features_filled.mgf	556.5294	758604	535	PNNL-LIPIDS-POSITIVE.mgf	556.5300	0.7533	8	-0.0006			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	Cer(d18:0/16:0(2OH)); [M+H]+ C34H70N1O4 [M+H]+	PNNL-LIPIDS-POSITIVE	556.53	Thomas Metz	N/A	535	*..*	N/A	LC-ESI-CID; Lumos	CCMSLIB00010055797		mwang87	CCMSLIB00010055797	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010055797
1539	2938	aligned_features_filled.mgf	835.6664	747352	1690	GNPS-IOBA-NHC.mgf	835.6670	0.7100	7	-0.0006			1		20.0	UMR CNRS 8038 Universite de Paris		d13a7832d41440df9a57092cfa9999a2/IOBA_BAK_20M_DDA_ESI+_2_315.mzXML		N/A	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h11,13,38,40,45-46,50H,6-10,12,14-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b13-11-,40-38+/t45-,46+/m0/s1	DACOGJMBYLZYDH-GXJPFUDISA-N				Positive	3		2	SM(d18:2_24:0) - (2-{[3-hydroxy-2-tetracosanamidooctadeca-4.14-dien-1-yl phosphono]oxy}ethyl)trimethylazanium [M+Na]+	GNPS-IOBA-NHC	835.667	N Auzeil	N/A	1690	*..*	[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC	LC-ESI-qTof	CCMSLIB00005724109		mpanitchpakdi	CCMSLIB00005724109	mzspec:GNPS:GNPS-IOBA-NHC:accession:CCMSLIB00005724109
1554	2985	aligned_features_filled.mgf	518.3217	36747	2474	GNPS-NIST14-MATCHES.mgf	518.3213	0.8130	6	0.0004			1		30.0	Data deposited by fevargas		c433b7408c9a4c4db02abf0cd1dcf044/HFD_C1_Ant2.mzXML		N/A	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	ASWBNKHCZGQVJV-HSZRJFAPSA-N				Positive	3		2	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	518.32128	Data from Joshua Wollam	N/A	2474	*..*	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003139839		mwang87	CCMSLIB00003139839	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139839
1566	3003	aligned_features_filled.mgf	616.1758	35880	1304	GNPS-NIST14-MATCHES.mgf	616.1765	0.9256	9	-0.0007			1		38.0	Data deposited by lamccall		7ee6542309474939be7df8d2de2d2000/P7-B9_GB9_01_1478.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to Hemin cation from NIST14 [Cat]+	GNPS-NIST14-MATCHES	616.176425	Data from James McKerrow	N/A	1304	*..*	N/A	ESI-HCD	CCMSLIB00003138897		mwang87	CCMSLIB00003138897	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138897
1576	3024	aligned_features_filled.mgf	824.6522	763106	5037	PNNL-LIPIDS-POSITIVE.mgf	824.6170	0.8233	6	0.0352			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(19:0/20:4); [M+H]+ C47H87N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	824.617	Thomas Metz	N/A	5037	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010062962		mwang87	CCMSLIB00010062962	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010062962
1604	3090	aligned_features_filled.mgf	482.3602	36752	3788	GNPS-NIST14-MATCHES.mgf	482.3598	0.8588	7	0.0004			1		35.0	Data deposited by eriche		dbb6e9a4b71d47e694de769b7a16bfd5/EH_2014_05_17_WTminusN_low.mzXML		N/A	InChI=1S/C24H52NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h24,26H,5-23H2,1-4H3/t24-/m1/s1	VLBPIWYTPAXCFJ-XMMPIXPASA-N				Positive	3		2	Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	482.359769	Data from Piel, Dittmann	N/A	3788	*..*	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003139845		mwang87	CCMSLIB00003139845	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139845
